"replicate_index","data_set_index","global_data_set_index","start_index","true_beta_1","true_beta_2","true_beta_3","true_gamma_1","true_gamma_2","gamma_start_1","gamma_start_2","treated_above","treated_below","control_above","control_below","skipped","skip_reason","converged","error","beta_1_value","beta_1_bias","beta_1_absolute_bias","beta_1_rmse","beta_1_squared_bias","beta_2_value","beta_2_bias","beta_2_absolute_bias","beta_2_rmse","beta_2_squared_bias","beta_3_value","beta_3_bias","beta_3_absolute_bias","beta_3_rmse","beta_3_squared_bias","gamma_1_value","gamma_1_bias","gamma_1_absolute_bias","gamma_1_rmse","gamma_1_squared_bias","gamma_2_value","gamma_2_bias","gamma_2_absolute_bias","gamma_2_rmse","gamma_2_squared_bias"
9,1,81,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,210,84,207,99,FALSE,NA,TRUE,NA,0.844562246514659,0.439097138406495,0.439097138406495,0.439097138406495,0.192806296956772,0.771413223127488,0.589091666333533,0.589091666333533,0.589091666333533,0.347028991343619,0.188673260600136,-0.504473919959809,0.504473919959809,0.504473919959809,0.254493935919616,1.56669367388112,0.0666936738811201,0.0666936738811201,0.0666936738811201,0.00444804613576121,1.75778979843173,-0.0422102015682708,0.0422102015682708,0.0422102015682708,0.00178170111643405
9,2,82,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,202,104,204,90,FALSE,NA,TRUE,NA,0.237161840486968,-0.168303267621197,0.168303267621197,0.168303267621197,0.0283259898919721,-0.0380061169476434,-0.220327673741598,0.220327673741598,0.220327673741598,0.048544283816384,0.925469646614184,0.232322466054239,0.232322466054239,0.232322466054239,0.0539737282335231,1.38276012051675,-0.117239879483246,0.117239879483246,0.117239879483246,0.0137451893412461,2.01947203684711,0.219472036847109,0.219472036847109,0.219472036847109,0.0481679749578189
9,3,83,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,183,105,210,102,FALSE,NA,TRUE,NA,0.139345234765419,-0.266119873342746,0.266119873342746,0.266119873342746,0.070819786987959,0.078170537025114,-0.104151019768841,0.104151019768841,0.104151019768841,0.0108474349188894,1.07644493416064,0.383297753600694,0.383297753600694,0.383297753600694,0.146917167915339,1.57707201439989,0.0770720143998882,0.0770720143998882,0.0770720143998882,0.00594009540365657,1.75383734362797,-0.0461626563720263,0.0461626563720263,0.0461626563720263,0.00213099084332178
9,4,84,1,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,2,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,3,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,4,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,5,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,6,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,7,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,8,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,9,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,10,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,11,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,12,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,13,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,14,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,15,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,16,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,17,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,4,84,18,0.405465108108164,0.182321556793955,0.693147180559945,1.5,1.8,1,1.3,200,86,219,95,FALSE,NA,FALSE,"X matrix deemed to be singular; variable 2 3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
